app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
erpnext,Link to Material Requests,,,,erpnext,رابط لطلبات المواد,,رابط لطلبات المواد,,inventory,pending,,,,,,,,,,,,Approved,
frappe,Top Bar Item,,,,frappe,أفضل شريط الإغلاق,,أفضل شريط الإغلاق,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Reference Purchase Receipt,,,,erpnext,مرجع شراء إيصال,,مرجع شراء إيصال,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Item {0} does not exist,,,,erpnext,العنصر {0} غير موجود\n<br>\nItem {0} does not exist,,العنصر {0} غير موجود\n<br>\nItem {0} does not exist,,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Pick List Item,,,,erpnext,اختيار عنصر القائمة,,اختيار عنصر القائمة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Conversion factor for item {0} has been reset to 1.0 as the uom {1} is same as stock uom {2}.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Items {0} do not exist in the Item master.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Stock UOM,,,,erpnext,وحدة قياس السهم,,وحدة قياس السهم,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Item-wise Purchase Register,,,,erpnext,سجل حركة المشتريات وفقاً للصنف,,سجل حركة المشتريات وفقاً للصنف,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Auto Material Request,,,,erpnext,طلب مواد تلقائي,,طلب مواد تلقائي,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Sales Partner Target Variance based on Item Group,,,,erpnext,الفرق المستهدف لشركاء المبيعات استنادًا إلى مجموعة العناصر,,الفرق المستهدف لشركاء المبيعات استنادًا إلى مجموعة العناصر,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,At row {0}: Parent Row No cannot be set for item {1},,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Row #{0}: Item {1} is not a Customer Provided Item.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Row {0}# Item {1} not found in 'Raw Materials Supplied' table in {2} {3},,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Auto Insert Item Price If Missing,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Additional {0} {1} of item {2} required as per BOM to complete this transaction,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Balance Stock Value,,,,erpnext,,قيمة رصيد المخزون,قيمة رصيد المخزون,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Set Valuation Rate for Rejected Materials,,,,erpnext,,تعيين سعر التقييم للمواد المرفوضة,تعيين سعر التقييم للمواد المرفوضة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Stock cannot be reserved in the group warehouse {0}.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,"Charges will be distributed proportionately based on item qty or amount, as per your selection",,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,You do not have permissions to {} items in a {}.,,,,erpnext,ليس لديك أذونات لـ {} من العناصر في {}.,,ليس لديك أذونات لـ {} من العناصر في {}.,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Opening Stock,,,,erpnext,مخزون أول المدة,مخزون افتتاحي,مخزون افتتاحي,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Material Request Item,,,,erpnext,صنف المواد المطلوبة,,صنف المواد المطلوبة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,<p>Posting Date {0} cannot be before Purchase Order date for the following:</p><ul>,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch;html_imbalance,,Pending,
erpnext,Different 'Source Warehouse' and 'Target Warehouse' can be set for each row.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,'Allow Multiple Sales Orders Against a Customer's Purchase Order',,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Warehouse is mandatory,,,,erpnext,المستودع إلزامي,,المستودع إلزامي,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Packing Slip Item,,,,erpnext,مادة كشف التعبئة,,مادة كشف التعبئة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Qty in Stock UOM,,,,erpnext,,الكمية بوحدة قياس المخزون,الكمية بوحدة قياس المخزون,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,The reserved stock will be released. Are you certain you wish to proceed?,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Row #{0}: Cannot delete item {1} which has already been received,,,,erpnext,الصف # {0}: لا يمكن حذف العنصر {1} الذي تم استلامه بالفعل,,الصف # {0}: لا يمكن حذف العنصر {1} الذي تم استلامه بالفعل,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Row #{0}: Source Warehouse {1} for item {2} must be same as Source Warehouse {3} in the Work Order.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Service Item,,,,erpnext,,عنصر الخدمة,عنصر الخدمة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Get Raw Materials Cost from Consumption Entry,,,,erpnext,,جلب تكلفة المواد الخام من قيد الاستهلاك,جلب تكلفة المواد الخام من قيد الاستهلاك,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Items under this warehouse will be suggested,,,,erpnext,وسيتم اقتراح العناصر الموجودة تحت هذا المستودع,,وسيتم اقتراح العناصر الموجودة تحت هذا المستودع,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Start date should be less than end date for Item {0},,,,erpnext,يجب أن يكون تاريخ البدء أقل من تاريخ الانتهاء للعنصر {0}\n<br>\nStart date should be less than end date for Item {0},,يجب أن يكون تاريخ البدء أقل من تاريخ الانتهاء للعنصر {0}\n<br>\nStart date should be less than end date for Item {0},,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Bill of Materials,,,,erpnext,فاتورة المواد,,فاتورة المواد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Default In-Transit Warehouse,,,,erpnext,,مستودع العبور الافتراضي,مستودع العبور الافتراضي,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Get Items for Purchase / Transfer,,,,erpnext,,جلب الأصناف للشراء/النقل,جلب الأصناف للشراء/النقل,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Consumed Stock Total Value,,,,erpnext,,إجمالي قيمة المخزون المستهلك,إجمالي قيمة المخزون المستهلك,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,In stock,,,,erpnext,في المخزن,,في المخزن,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Batch {0} is not available in warehouse {1},,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Maximum Samples - {0} have already been retained for Batch {1} and Item {2} in Batch {3}.,,,,erpnext,الحد الأقصى للعينات - {0} تم الاحتفاظ به مسبقا للدفعة {1} و العنصر {2} في الدفعة {3}.,,الحد الأقصى للعينات - {0} تم الاحتفاظ به مسبقا للدفعة {1} و العنصر {2} في الدفعة {3}.,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,"Example: ABCD.#####
If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.",,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Territory Item,,,,erpnext,,عنصر المنطقة,عنصر المنطقة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Free Item Rate,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Default Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You will need to create a new Item to use a different Default UOM.,,,,erpnext,لا يمكن تغيير وحدة القياس الافتراضية للبند {0} مباشرة لأنك قمت بالفعل ببعض المعاملات (المعاملة) مع UOM أخرى. ستحتاج إلى إنشاء عنصر جديد لاستخدام واجهة مستخدم افتراضية مختلفة.\n<br>\nDefault Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You will need to create a new Item to use a different Default UOM.,,لا يمكن تغيير وحدة القياس الافتراضية للبند {0} مباشرة لأنك قمت بالفعل ببعض المعاملات (المعاملة) مع UOM أخرى. ستحتاج إلى إنشاء عنصر جديد لاستخدام واجهة مستخدم افتراضية مختلفة.\n<br>\nDefault Unit of Measure for Item {0} cannot be changed directly because you have already made some transaction(s) with another UOM. You will need to create a new Item to use a different Default UOM.,,inventory,pending,,,,,,,,,,html_imbalance,,Approved,
erpnext,Note: Item {0} added multiple times,,,,erpnext,ملاحظة: تمت إضافة العنصر {0} عدة مرات,,ملاحظة: تمت إضافة العنصر {0} عدة مرات,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Row #{0}: Source Warehouse {1} for item {2} cannot be a customer warehouse.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Stock Summary,,,,erpnext,ملخص الأوراق المالية,,ملخص الأوراق المالية,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Consolidate Sales Order Items,,,,erpnext,,تجميع أصناف أمر البيع,تجميع أصناف أمر البيع,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Row #{0}: Item {1} is not a stock item,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Stock Qty vs Batch Qty,,,,erpnext,,كمية المخزون مقابل كمية الدفعة,كمية المخزون مقابل كمية الدفعة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Actual type tax cannot be included in Item rate in row {0},,,,erpnext,نوع الضريبة الفعلي لا يمكن تضمينه في معدل الصنف في الصف {0},,نوع الضريبة الفعلي لا يمكن تضمينه في معدل الصنف في الصف {0},,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Item Code,,,,erpnext,رمز السلعة,كود الصنف,كود الصنف,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Default BOM ({0}) must be active for this item or its template,,,,erpnext,يجب أن تكون قائمة المواد الافتراضية ({0}) نشطة لهذا الصنف أو قوالبه,,يجب أن تكون قائمة المواد الافتراضية ({0}) نشطة لهذا الصنف أو قوالبه,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,product bundle item row's name in sales order. Also indicates that picked item is to be used for a product bundle,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Group by Material Request,,,,erpnext,تجميع حسب طلب المواد,,تجميع حسب طلب المواد,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Item {0}: {1} qty produced. ,,,,erpnext,العنصر {0}: {1} الكمية المنتجة.,,العنصر {0}: {1} الكمية المنتجة.,,inventory,pending,,,,,,,,,,whitespace,,Approved,
erpnext,Create Purchase Orders,,,,erpnext,إنشاء أمر شراء,,إنشاء أمر شراء,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Inactive Sales Items,,,,erpnext,عناصر المبيعات غير النشطة,,عناصر المبيعات غير النشطة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Transfer Extra Raw Materials to WIP (%),,,,erpnext,,نقل مواد خام إضافية إلى تحت التشغيل (%),نقل مواد خام إضافية إلى تحت التشغيل (%),,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Row #{0}: Item {1} mismatch. Changing of item code is not permitted.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Apply Rule On Item Group,,,,erpnext,تطبيق القاعدة على مجموعة العناصر,,تطبيق القاعدة على مجموعة العناصر,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Please create purchase from internal sale or delivery document itself,,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Last Scanned Warehouse,,,,erpnext,,آخر مستودع ممسوح,آخر مستودع ممسوح,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Material Transferred for Manufacture,,,,erpnext,المواد المنقولة لغرض صناعة,,المواد المنقولة لغرض صناعة,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,For Warehouse,,,,erpnext,لمستودع,,لمستودع,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Rate Of Materials Based On,,,,erpnext,سعرالمواد استنادا على,,سعرالمواد استنادا على,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Consumed Stock Items,,,,erpnext,,أصناف المخزون المستهلكة,أصناف المخزون المستهلكة,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Stock Entry has been already created against this Pick List,,,,erpnext,تم إنشاء إدخال الأسهم بالفعل مقابل قائمة الاختيار هذه,,تم إنشاء إدخال الأسهم بالفعل مقابل قائمة الاختيار هذه,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,{0} units of Item {1} is picked in another Pick List.,,,,erpnext,,,,,inventory,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Maintain Same Rate Throughout the Purchase Cycle,,,,erpnext,حافظ على نفس السعر طوال دورة الشراء,,حافظ على نفس السعر طوال دورة الشراء,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Stock User,,,,erpnext,عضو المخزن,,عضو المخزن,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Allow Negative Stock,,,,erpnext,السماح بالقيم السالبة للمخزون,,السماح بالقيم السالبة للمخزون,,inventory,pending,,,,,,,,,,,,Approved,
erpnext,Missing Item,,,,erpnext,,صنف مفقود,صنف مفقود,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,"This is enabled by default. If you want to plan materials for sub-assemblies of the Item you're manufacturing leave this enabled. If you plan and manufacture the sub-assemblies separately, you can disable this checkbox.",,,,erpnext,,,,,inventory,missing,,,,,,,,,,,,Pending,
erpnext,Stock Closing Log,,,,erpnext,,سجل إغلاق المخزون,سجل إغلاق المخزون,,inventory,missing,,,,,,,,,,,,Pending,
