app,msgid,context,locations,comments,ct_app,po_translation,runtime_translation,effective_translation,proposed_translation,domain,priority,a1_status,a1_reviewer,a1_notes,a2_status,a2_reviewer,a2_notes,a3_status,a3_reviewer,a3_notes,qa_flags,cross_app_conflict,release_status,references
frappe,{0} role does not have permission on any doctype,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Default Billing Rate,,,,erpnext,سعر الفوترة الافتراضي,,سعر الفوترة الافتراضي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,"Simple Python Expression, Example: territory != 'All Territories'",,,,erpnext,تعبير بايثون بسيط ، مثال: إقليم! = &quot;كل الأقاليم&quot;,,تعبير بايثون بسيط ، مثال: إقليم! = &quot;كل الأقاليم&quot;,,technical,pending,,,,,,,,,,,,Approved,
frappe,Half Yearly,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Default Value,,,,frappe,القيمة الافتراضية,,القيمة الافتراضية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Please add a valid comment.,,,,frappe,الرجاء إضافة تعليق صالح.,,الرجاء إضافة تعليق صالح.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Changelog Feed,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Opening Number of Booked Depreciations,,,,erpnext,,عدد الإهلاكات المسجلة افتتاحيا,عدد الإهلاكات المسجلة افتتاحيا,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Repair Asset,,,,erpnext,,إصلاح الأصل,إصلاح الأصل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Please set Customer Address to determine if the transaction is an export.,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Workspace Setup Completed,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Select Default Supplier,,,,erpnext,حدد الافتراضي مزود,,حدد الافتراضي مزود,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Office Equipment,,,,erpnext,,معدات مكتبية,معدات مكتبية,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Existing Company,,,,erpnext,الشركة القائمة,,الشركة القائمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Timer exceeded the given hours.,,,,erpnext,الموقت تجاوزت الساعات المعطاة.,,الموقت تجاوزت الساعات المعطاة.,,technical,pending,,,,,,,,,,,,Approved,
frappe,The {0} is already on auto repeat {1},,,,frappe,{0} قيد التكرار التلقائي {1},,{0} قيد التكرار التلقائي {1},,technical,pending,,,,,,,,,,,,Approved,
erpnext,Inter Company Sales Order,,,,erpnext,,أمر بيع بين الشركات,أمر بيع بين الشركات,,technical,missing,,,,,,,,,,,,Pending,
erpnext,SLA will be applied if {1} is set as {2}{3},,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Bin Qty Recalculated,,,,erpnext,,تمت إعادة حساب كمية الحاوية,تمت إعادة حساب كمية الحاوية,,technical,missing,,,,,,,,,,,,Pending,
frappe,SQL Output,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Quintal,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,% Complete Method,,,,erpnext,,طريقة نسبة الإنجاز,طريقة نسبة الإنجاز,,technical,missing,,,,,,,,,,,,Pending,
frappe,Cron,,,,frappe,كرون,,كرون,,technical,pending,,,,,,,,,,,,Approved,
frappe,Please attach the package,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Make Transfer Entry,,,,erpnext,,إنشاء قيد نقل,إنشاء قيد نقل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Qty to Order,,,,erpnext,الكمية للطلب,,الكمية للطلب,,technical,pending,,,,,,,,,,,,Approved,
erpnext,VAT Audit Report,,,,erpnext,,تقرير تدقيق ضريبة القيمة المضافة,تقرير تدقيق ضريبة القيمة المضافة,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Payable,,,,erpnext,واجب الدفع,,واجب الدفع,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Default Unit of Measure for Variant '{0}' must be same as in Template '{1}',,,,erpnext,وحدة القياس الافتراضية للمتغير '{0}' يجب أن تكون كما في النمودج '{1}',,وحدة القياس الافتراضية للمتغير '{0}' يجب أن تكون كما في النمودج '{1}',,technical,pending,,,,,,,,,,,,Approved,
frappe,Google Analytics ID,,,,frappe,جوجل تحليلات ID,,جوجل تحليلات ID,,technical,pending,,,,,,,,,,,,Approved,
frappe,No Copy,,,,frappe,اي نسخة,,اي نسخة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Last carbon check date cannot be a future date,,,,erpnext,لا يمكن أن يكون تاريخ فحص الكربون الأخير تاريخًا مستقبلاً,,لا يمكن أن يكون تاريخ فحص الكربون الأخير تاريخًا مستقبلاً,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Added {1} Role to User {0}.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Column,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Proceed Anyway,,,,frappe,المتابعة على أية حال,,المتابعة على أية حال,,technical,pending,,,,,,,,,,,,Approved,
frappe,Google Meet Link,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Payables,,,,erpnext,الواجب دفعها (دائنة),,الواجب دفعها (دائنة),,technical,pending,,,,,,,,,,,,Approved,
frappe,{0} is not a valid DocType for Dynamic Link,,,,frappe,{0} ليس نوع DocType صالحًا للارتباط الديناميكي,,{0} ليس نوع DocType صالحًا للارتباط الديناميكي,,technical,pending,,,,,,,,,,,,Approved,
frappe,values separated by commas,,,,frappe,قيم مفصولة بفواصل,,قيم مفصولة بفواصل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Individual,,,,erpnext,فرد,,فرد,,technical,pending,,,,,,,,,,,,Approved,
frappe,Link To in Row,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Crop,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,View Log,,,,frappe,عرض السجل,,عرض السجل,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Distributor,,,,erpnext,موزع,,موزع,,technical,pending,,,,,,,,,,,,Approved,
erpnext,You are importing data for the code list:,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Me,,,,frappe,أنا,,أنا,,technical,pending,,,,,,,,,,,,Approved,
erpnext,{} Available,,,,erpnext,{} متاح,,{} متاح,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Notes: ,,,,erpnext,الملاحظات :,,الملاحظات :,,technical,pending,,,,,,,,,,whitespace,,Approved,
frappe,Company History,,,,frappe,نبذة عن تاريخ الشركة,,نبذة عن تاريخ الشركة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Characters,,,,erpnext,مجموع أحرف,,مجموع أحرف,,technical,pending,,,,,,,,,,,,Approved,
frappe,Allocated To,,,,frappe,المخصصة ل,,المخصصة ل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Connections,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Invalid Override,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,With Letter head,,,,frappe,مع رئيس رسالة,,مع رئيس رسالة,,technical,pending,,,,,,,,,,,,Approved,
frappe,QR Code,,,,frappe,رمز الاستجابة السريعة,,رمز الاستجابة السريعة,,technical,pending,,,,,,,,,,,,Approved,
frappe,LDAP is not enabled.,,,,frappe,لم يتم تمكين LDAP.,,لم يتم تمكين LDAP.,,technical,pending,,,,,,,,,,,,Approved,
frappe,Is Skipped,,,,frappe,تم تخطي,,تم تخطي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Driving License Category,,,,erpnext,رخصة قيادة الفئة,,رخصة قيادة الفئة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Your email address,,,,frappe,عنوان بريدك الإلكتروني,,عنوان بريدك الإلكتروني,,technical,pending,,,,,,,,,,,,Approved,
frappe,"Table MultiSelect requires a table with at least one Link field, but none was found in {0}",,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Fetching...,,,,erpnext,,جار الجلب...,جار الجلب...,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Response Details,,,,erpnext,تفاصيل الرد,,تفاصيل الرد,,technical,pending,,,,,,,,,,,,Approved,
frappe,Steps to verify your login,,,,frappe,خطوات التحقق من تسجيل الدخول,,خطوات التحقق من تسجيل الدخول,,technical,pending,,,,,,,,,,,,Approved,
frappe,Awaiting password,,,,frappe,في انتظار كلمة المرور,,في انتظار كلمة المرور,,technical,pending,,,,,,,,,,,,Approved,
frappe,dd/mm/yyyy,,,,frappe,اليوم / الشهر / السنة,,اليوم / الشهر / السنة,,technical,pending,,,,,,,,,,,,Approved,
frappe,Image Field,,,,frappe,صورة الميدان,,صورة الميدان,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Capacity Planning,,,,erpnext,القدرة على التخطيط,,القدرة على التخطيط,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Base Total,,,,erpnext,,الإجمالي الأساسي,الإجمالي الأساسي,,technical,missing,,,,,,,,,,,,Pending,
frappe,"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""",,,,frappe,,,,,technical,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,Unlinked,,,,erpnext,,غير مربوط,غير مربوط,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Block Supplier,,,,erpnext,كتلة المورد,,كتلة المورد,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Frequency of Depreciation (Months),,,,erpnext,تواتر او تكرار الاهلاك (أشهر),,تواتر او تكرار الاهلاك (أشهر),,technical,pending,,,,,,,,,,,,Approved,
frappe,The contents of this email are strictly confidential. Please do not forward this email to anyone.,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Grid Shortcuts,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Pull Emails,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Hrs,,,,erpnext,ساعات,,ساعات,,technical,pending,,,,,,,,,,,,Approved,
frappe,Fetching fields from {0}...,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,'{0}' should be in company currency {1}.,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Hide Customer's Tax ID from Sales Transactions,,,,erpnext,إخفاء المعرّف الضريبي للعميل من معاملات المبيعات,,إخفاء المعرّف الضريبي للعميل من معاملات المبيعات,,technical,pending,,,,,,,,,,,,Approved,
frappe,"<span class=""h2"">Hi,</span>",,,,frappe,,,,,technical,missing,,,,,,,,,,html_imbalance,,Pending,
erpnext,Review,,,,erpnext,إعادة النظر,,إعادة النظر,,technical,pending,,,,,,,,,,,,Approved,
frappe,Webhook Request,,,,frappe,طلب ويبهوك,,طلب ويبهوك,,technical,pending,,,,,,,,,,,,Approved,
frappe,Remember Last Selected Value,,,,frappe,تذكر آخر مختارة القيمة,,تذكر آخر مختارة القيمة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Period Closed,,,,erpnext,,الفترة مغلقة,الفترة مغلقة,,technical,missing,,,,,,,,,,,,Pending,
frappe,Number of onsite backups,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Report Hide,,,,frappe,إخفاء التقرير,,إخفاء التقرير,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Redeem Against,,,,erpnext,استبدال مقابل,,استبدال مقابل,,technical,pending,,,,,,,,,,,,Approved,
frappe,Copied {0} {1} to clipboard,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Default Workspace,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Set Banner from Image,,,,frappe,تعيين ترويسة من الصورة,,تعيين ترويسة من الصورة,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Reserved for sale,,,,erpnext,محفوظة للبيع,,محفوظة للبيع,,technical,pending,,,,,,,,,,,,Approved,
frappe,Subsidiary,,,,frappe,شركة فرعية,,شركة فرعية,,technical,pending,,,,,,,,,,,,Approved,
frappe,Not Set,Field value is not set,,,frappe,غير محدد,,غير محدد,,technical,pending,,,,,,,,,,,,Approved,
frappe,Total Users,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Search for anything,,,,frappe,البحث عن أي شيء,,البحث عن أي شيء,,technical,pending,,,,,,,,,,,,Approved,
frappe,Header and Breadcrumbs,,,,frappe,رأس وفتات الخبز,,رأس وفتات الخبز,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Valuation Rate Missing,,,,erpnext,معدل التقييم مفقود,,معدل التقييم مفقود,,technical,pending,,,,,,,,,,,,Approved,
frappe,Sort field {0} must be a valid fieldname,,,,frappe,يجب أن يكون حقل نوع {0} لFIELDNAME صحيح,,يجب أن يكون حقل نوع {0} لFIELDNAME صحيح,,technical,pending,,,,,,,,,,,,Approved,
frappe,{0} is not set,,,,frappe,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
erpnext,Apply SLA for Resolution Time,,,,erpnext,,تطبيق اتفاقية مستوى الخدمة على وقت الحل,تطبيق اتفاقية مستوى الخدمة على وقت الحل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,{0} {1} is on hold,,,,erpnext,,,,,technical,missing,,,,,,,,,,placeholder_mismatch,,Pending,
frappe,Card Links,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Write Off Amount,,,,erpnext,شطب المبلغ,,شطب المبلغ,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Adding Lead to Prospect...,,,,erpnext,,جار إضافة العميل المحتمل إلى فرصة البيع...,جار إضافة العميل المحتمل إلى فرصة البيع...,,technical,missing,,,,,,,,,,,,Pending,
frappe,You Liked,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,This Month,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Time Sheet,,,,erpnext,,جدول ساعات,جدول ساعات,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Auto Fetch Serial Numbers,,,,erpnext,,جلب الأرقام التسلسلية تلقائيا,جلب الأرقام التسلسلية تلقائيا,,technical,missing,,,,,,,,,,,,Pending,
frappe,Show Document,,,,frappe,عرض المستند,,عرض المستند,,technical,pending,,,,,,,,,,,,Approved,
frappe,{0}: Options {1} must be the same as doctype name {2} for the field {3},,,,frappe,{0}: يجب أن تكون الخيارات {1} هي نفس اسم النمط العقلي {2} للحقل {3},,{0}: يجب أن تكون الخيارات {1} هي نفس اسم النمط العقلي {2} للحقل {3},,technical,pending,,,,,,,,,,,,Approved,
construction,General,,,,construction,عام,عام,عام,,technical,pending,,,,,,,,,,,1,Approved,
erpnext,UnBuffered Cursor,,,,erpnext,,,,,technical,missing,,,,,,,,,,,,Pending,
frappe,Could not find {0},,,,frappe,لا يمكن أن تجد {0},,لا يمكن أن تجد {0},,technical,pending,,,,,,,,,,,,Approved,
frappe,Insert Image in Markdown,,,,frappe,,,,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Print IRS 1099 Forms,,,,erpnext,طباعة نماذج مصلحة الضرائب 1099,,طباعة نماذج مصلحة الضرائب 1099,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Total Working Hours,,,,erpnext,,إجمالي ساعات العمل,إجمالي ساعات العمل,,technical,missing,,,,,,,,,,,,Pending,
erpnext,Body and Closing Text Help,,,,erpnext,النص الأساسي والنص الختامي تعليمات,,النص الأساسي والنص الختامي تعليمات,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Bank Guarantee Type,,,,erpnext,نوع الضمان المصرفي,,نوع الضمان المصرفي,,technical,pending,,,,,,,,,,,,Approved,
erpnext,Quot Count,,,,erpnext,عدد النقاط,,عدد النقاط,,technical,pending,,,,,,,,,,,,Approved,
frappe,Enable Social Login,,,,frappe,تمكين تسجيل الدخول الاجتماعي,,تمكين تسجيل الدخول الاجتماعي,,technical,pending,,,,,,,,,,,,Approved,
