batch,source_text,classification,tier,desk_quoted_hits,desk_score,accounting_workflow,length,app,location,suppression_rationale,ai_r_ref,suggested_ar
05,Page Title,translation-candidate,2,0,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Parent DocType,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Parent Field,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Parent Icon,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Parent Missing,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Parent Page,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Partial Success,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Partially Sent,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Password Email Sent,translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Payload Count,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Peak Memory Usage,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Pending Emails,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Pending Jobs,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permission Inspector,translation-candidate,2,0,2,0,20,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permission Levels,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permission Log,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permission Manager,translation-candidate,2,0,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permission Query,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permission Type,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permissions Error,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Permitted Roles,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Plain Text,translation-candidate,2,0,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Please select {0},translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Policy URI,translation-candidate,2,0,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Popover Element,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Postal Code,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),الرمز البريدي
05,Prefer not to say,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Private Files (MB),translation-candidate,2,0,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Profile Picture,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Protected File,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Public Files (MB),translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Published Web Forms,translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Published Web Pages,translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Publishing Dates,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Pull Emails,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Pulling emails...,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Purchase Manager,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Purchase User,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Push Notifications,translation-candidate,2,0,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Put on Hold,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Query Parameters,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Queue Overloaded,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Queue Status,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Queue Type(s),translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Queued At,translation-candidate,2,0,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Queued By,translation-candidate,2,0,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Quick Entry,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Quick Lists,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,RQ Worker,translation-candidate,2,0,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Rate Limiting,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Raw Printing Setting,translation-candidate,2,0,2,0,20,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Re-Run in Console,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Read mode,translation-candidate,2,0,2,0,9,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Realtime (SocketIO),translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Recorder Query,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Recursive Fetch From,translation-candidate,2,0,2,0,20,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Redirect HTTP Status,translation-candidate,2,0,2,0,20,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Redirect To Path,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Redirect URI,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Reference Datetime,translation-candidate,2,0,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Reference Doc,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Reference Document,translation-candidate,2,0,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Reference Name,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Relay Settings,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Release Notes,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Repeat on Days,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Request Body,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Request Description,translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Request Headers,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Request ID,translation-candidate,2,0,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Request Limit,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Request Method,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Requested Numbers,translation-candidate,2,0,2,0,17,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Reset Layout,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Resource Name,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Resource Policy URI,translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Resource TOS URI,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Response Headers,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Retry Sending,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Revocation URI,translation-candidate,2,0,2,0,14,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Right Bottom,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Right Center,translation-candidate,2,0,2,0,12,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Role Profiles,translation-candidate,2,0,2,0,13,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Role Replication,translation-candidate,2,0,2,0,16,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Roles & Permissions,translation-candidate,2,0,2,0,19,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Rounding Method,translation-candidate,2,0,2,0,15,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Row #,translation-candidate,2,0,2,0,5,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Row Format,translation-candidate,2,0,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Row Indexes,translation-candidate,2,0,2,0,11,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Row Number,translation-candidate,2,0,2,0,10,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
05,Row Values Changed,translation-candidate,2,0,2,0,18,frappe,in-ledger (no vendor PO location match),,AI-R: confirm prior-approved exclusion at W6-0b AI-R pass (stage6-w60b AI-R record),
