app,msgid,msgstr,context,locations,comments,skip,review_notes
erpnext,Purchase Time,وقت الشراء,,erpnext/stock/doctype/item_lead_time/item_lead_time.json:None,Label of the purchase_time (Int) field in DocType 'Item Lead Time' | Label of the purchase_lead_time_tab (Tab Break) field in DocType 'Item Lead | Time',,reviewed_glossary
erpnext,Purchase Value,قيمة الشراء,,erpnext/buying/report/purchase_order_trends/purchase_order_trends.py:57,,,reviewed_glossary
erpnext,Purchase Voucher No,رقم سند الشراء,,erpnext/stock/report/landed_cost_report/landed_cost_report.py:35,,,reviewed_glossary
erpnext,Purchase Voucher Type,نوع سند الشراء,,erpnext/stock/report/landed_cost_report/landed_cost_report.py:29,,,reviewed_glossary
erpnext,Purchases,المشتريات,,erpnext/regional/report/vat_audit_report/vat_audit_report.py:146,,,reviewed_glossary
erpnext,Purposes Required,,,erpnext/maintenance/doctype/maintenance_visit/maintenance_visit.py:56,,,
erpnext,Putaway Rule,قاعدة التخزين,,erpnext/stock/doctype/purchase_receipt_item/purchase_receipt_item.json:None; erpnext/stock/doctype/putaway_rule/putaway_rule.json:None; erpnext/stock/doctype/stock_entry_detail/stock_entry_detail.json:None,Label of the putaway_rule (Link) field in DocType 'Purchase Receipt Item' | Name of a DocType | Label of the putaway_rule (Link) field in DocType 'Stock Entry Detail',,reviewed_glossary
erpnext,Putaway Rule already exists for Item {0} in Warehouse {1}.,,,erpnext/stock/doctype/putaway_rule/putaway_rule.py:53,,,
erpnext,Qty ,الكمية,,erpnext/templates/pages/order.html:178,,,reviewed_glossary
erpnext,Qty (Company),الكمية (الشركة),,erpnext/accounts/doctype/sales_invoice_item/sales_invoice_item.json:None; erpnext/selling/doctype/quotation_item/quotation_item.json:None; erpnext/selling/doctype/sales_order_item/sales_order_item.json:None; erpnext/stock/doctype/delivery_note_item/delivery_note_item.json:None; erpnext/stock/doctype/pick_list_item/pick_list_item.json:None,Label of the company_total_stock (Float) field in DocType 'Sales Invoice | Item' | Label of the company_total_stock (Float) field in DocType 'Quotation Item' | Label of the company_total_stock (Float) field in DocType 'Sales Order Item' | Label of the company_total_stock (Float) field in DocType 'Delivery Note | Label of the company_total_stock (Float) field in DocType 'Pick List Item',,reviewed_glossary
erpnext,Qty (Warehouse),الكمية (المستودع),,erpnext/accounts/doctype/sales_invoice_item/sales_invoice_item.json:None; erpnext/selling/doctype/quotation_item/quotation_item.json:None; erpnext/selling/doctype/sales_order_item/sales_order_item.json:None; erpnext/stock/doctype/delivery_note_item/delivery_note_item.json:None; erpnext/stock/doctype/pick_list_item/pick_list_item.json:None,Label of the actual_qty (Float) field in DocType 'Sales Invoice Item' | Label of the actual_qty (Float) field in DocType 'Quotation Item' | Label of the actual_qty (Float) field in DocType 'Sales Order Item' | Label of the actual_qty (Float) field in DocType 'Delivery Note Item' | Label of the actual_qty (Float) field in DocType 'Pick List Item',,reviewed_glossary
erpnext,Qty (in Stock UOM),الكمية (بوحدة قياس المخزون),,erpnext/stock/doctype/pick_list_item/pick_list_item.json:None,Label of the stock_qty (Float) field in DocType 'Pick List Item',,reviewed_glossary
erpnext,Qty After Transaction,الكمية بعد المعاملة,,erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.json:None,Label of the qty_after_transaction (Float) field in DocType 'Stock Ledger | Entry',,reviewed_glossary
erpnext,Qty Change,تغير الكمية,,erpnext/stock/doctype/stock_closing_balance/stock_closing_balance.json:None; erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.json:None; erpnext/stock/report/fifo_queue_vs_qty_after_transaction_comparison/fifo_queue_vs_qty_after_transaction_comparison.py:169; erpnext/stock/report/stock_ledger_invariant_check/stock_ledger_invariant_check.py:188; erpnext/stock/report/stock_ledger_variance/stock_ledger_variance.py:91,Label of the actual_qty (Float) field in DocType 'Stock Closing Balance' | Label of the actual_qty (Float) field in DocType 'Stock Ledger Entry',,reviewed_glossary
erpnext,Qty In Stock,الكمية في المخزون,,erpnext/manufacturing/doctype/material_request_plan_item/material_request_plan_item.json:None,Label of the actual_qty (Float) field in DocType 'Material Request Plan | Item',,reviewed_glossary
erpnext,Qty Per Unit,الكمية لكل وحدة,,erpnext/manufacturing/report/bom_stock_calculated/bom_stock_calculated.py:82,,,reviewed_glossary
erpnext,"Qty To Manufacture ({0}) cannot be a fraction for the UOM {2}. To allow this, disable '{1}' in the UOM {2}.",,,erpnext/manufacturing/doctype/work_order/work_order.py:1389,,,
erpnext,Qty To Manufacture in the job card cannot be greater than Qty To Manufacture in the work order for the operation {0}. <br><br><b>Solution: </b> Either you can reduce the Qty To Manufacture in the job card or set the 'Overproduction Percentage For Work Order' in the {1}.,,,erpnext/manufacturing/doctype/job_card/job_card.py:224,,,
erpnext,Qty To Produce,الكمية المطلوب إنتاجها,,erpnext/stock/doctype/batch/batch.json:None,Label of the qty_to_produce (Float) field in DocType 'Batch',,reviewed_glossary
erpnext,Qty Wise Chart,رسم بياني حسب الكمية,,erpnext/manufacturing/report/quality_inspection_summary/quality_inspection_summary.py:56,,,reviewed_glossary
erpnext,Qty and Rate,الكمية والسعر,,erpnext/assets/doctype/asset_capitalization_service_item/asset_capitalization_service_item.json:None,Label of the section_break_6 (Section Break) field in DocType 'Asset | Capitalization Service Item',,reviewed_glossary
erpnext,Qty as Per Stock UOM,الكمية حسب وحدة قياس المخزون,,erpnext/stock/doctype/purchase_receipt_item/purchase_receipt_item.json:None,Label of the tracking_section (Section Break) field in DocType 'Purchase | Receipt Item',,reviewed_glossary
erpnext,Qty for which recursion isn't applicable.,,,erpnext/accounts/doctype/pricing_rule/pricing_rule.json:None; erpnext/accounts/doctype/promotional_scheme_product_discount/promotional_scheme_product_discount.json:None,Description of the 'Apply Recursion Over (As Per Transaction UOM)' (Float) | field in DocType 'Pricing Rule' | field in DocType 'Promotional Scheme Product Discount',,
erpnext,Qty in Stock UOM,الكمية بوحدة قياس المخزون,,erpnext/buying/doctype/purchase_order_item/purchase_order_item.json:None; erpnext/buying/report/requested_items_to_order_and_receive/requested_items_to_order_and_receive.py:231; erpnext/stock/doctype/delivery_note_item/delivery_note_item.json:None,Label of the stock_qty (Float) field in DocType 'Purchase Order Item' | Label of the stock_qty (Float) field in DocType 'Delivery Note Item',,reviewed_glossary
erpnext,Qty of Finished Goods Item should be greater than 0.,,,erpnext/stock/doctype/pick_list/pick_list.py:624,,,
erpnext,Qty to Be Consumed,الكمية المطلوب استهلاكها,,erpnext/buying/doctype/purchase_receipt_item_supplied/purchase_receipt_item_supplied.json:None,Label of the consumed_qty (Float) field in DocType 'Purchase Receipt Item | Supplied',,reviewed_glossary
erpnext,Qty to Build,الكمية المطلوب بناؤها,,erpnext/manufacturing/report/work_order_stock_report/work_order_stock_report.py:133,,,reviewed_glossary
erpnext,Qty to Fetch,الكمية المطلوب جلبها,,erpnext/public/js/utils/serial_no_batch_selector.js:373,,,reviewed_glossary
erpnext,Qty to Produce,الكمية المطلوب إنتاجها,,erpnext/manufacturing/doctype/bom_operation/bom_operation.json:None; erpnext/manufacturing/report/work_order_consumed_materials/work_order_consumed_materials.py:129,Label of the finished_good_qty (Float) field in DocType 'BOM Operation',,reviewed_glossary
erpnext,Qualification Status,حالة التأهيل,,erpnext/crm/doctype/lead/lead.json:None,Label of the qualification_status (Select) field in DocType 'Lead',,reviewed_glossary
erpnext,Qualified,مؤهل,,erpnext/crm/doctype/lead/lead.json:None,Option for the 'Qualification Status' (Select) field in DocType 'Lead',,reviewed_glossary
erpnext,Qualified By,تم التأهيل بواسطة,,erpnext/crm/doctype/lead/lead.json:None,Label of the qualified_by (Link) field in DocType 'Lead',,reviewed_glossary
erpnext,Qualified on,تم التأهيل في,,erpnext/crm/doctype/lead/lead.json:None,Label of the qualified_on (Date) field in DocType 'Lead',,reviewed_glossary
erpnext,Quality Inspection Parameter,معيار فحص الجودة,,erpnext/stock/doctype/quality_inspection_parameter/quality_inspection_parameter.json:None,Name of a DocType,,reviewed_glossary
erpnext,Quality Inspection Parameter Group,مجموعة معايير فحص الجودة,,erpnext/stock/doctype/quality_inspection_parameter_group/quality_inspection_parameter_group.json:None,Name of a DocType,,reviewed_glossary
erpnext,Quality Inspection Settings,إعدادات فحص الجودة,,erpnext/stock/doctype/stock_settings/stock_settings.json:None,Label of the quality_inspection_settings_section (Section Break) field in | DocType 'Stock Settings',,reviewed_glossary
erpnext,Quality Inspection(s),,,erpnext/public/js/controllers/transaction.js:375; erpnext/stock/doctype/stock_entry/stock_entry.js:179,,,
erpnext,Quality Inspections,فحوصات الجودة,,erpnext/quality_management/workspace/quality/quality.json:None,Label of a chart in the Quality Workspace,,reviewed_glossary
erpnext,Quantity (A - B),الكمية (أ - ب),,erpnext/stock/report/stock_ledger_variance/stock_ledger_variance.js:53,,,reviewed_glossary
erpnext,Quantity cannot be greater than {0} for Item {1},,,erpnext/stock/doctype/material_request/material_request.py:202,,,
erpnext,Quantity is required,الكمية مطلوبة,,erpnext/manufacturing/doctype/plant_floor/plant_floor.js:274,,,reviewed_glossary
erpnext,"Quantity must be greater than zero, and less or equal to {0}",,,erpnext/stock/dashboard/item_dashboard.js:285,,,
erpnext,Quantity to Produce should be greater than zero.,,,erpnext/manufacturing/report/bom_stock_report/bom_stock_report.py:37,,,
erpnext,Quantity to Scan,الكمية المطلوب مسحها,,erpnext/public/js/utils/barcode_scanner.js:257,,,reviewed_glossary
erpnext,Quart (UK),,,erpnext/setup/setup_wizard/data/uom_data.json:None,Name of a UOM,,
erpnext,Quart Dry (US),,,erpnext/setup/setup_wizard/data/uom_data.json:None,Name of a UOM,,
erpnext,Quart Liquid (US),,,erpnext/setup/setup_wizard/data/uom_data.json:None,Name of a UOM,,
erpnext,Quarter {0} {1},,,erpnext/selling/report/sales_analytics/sales_analytics.py:437; erpnext/stock/report/stock_analytics/stock_analytics.py:116,,,
erpnext,Queue Size should be between 5 and 100,يجب أن يكون حجم الطابور بين 5 و100,,erpnext/accounts/doctype/accounts_settings/accounts_settings.py:139,,,reviewed_glossary
erpnext,Quick Ratio,نسبة السيولة السريعة,,erpnext/accounts/report/financial_ratios/financial_ratios.py:152,,,reviewed_glossary
erpnext,Quintal,,,erpnext/setup/setup_wizard/data/uom_data.json:None,Name of a UOM,,
erpnext,Quot/Lead %,,,erpnext/crm/report/campaign_efficiency/campaign_efficiency.py:26; erpnext/crm/report/lead_owner_efficiency/lead_owner_efficiency.py:32,,,
erpnext,Quotation Number,رقم عرض السعر,,erpnext/buying/doctype/supplier_quotation/supplier_quotation.json:None,Label of the quotation_number (Data) field in DocType 'Supplier Quotation',,reviewed_glossary
erpnext,Quoted Amount,المبلغ المعروض,,erpnext/selling/report/quotation_trends/quotation_trends.py:57,,,reviewed_glossary
erpnext,Raised By,مرفوع بواسطة,,erpnext/support/doctype/warranty_claim/warranty_claim.json:None,Label of the complaint_raised_by (Data) field in DocType 'Warranty Claim',,reviewed_glossary
erpnext,Rate Section,قسم السعر,,erpnext/stock/doctype/serial_and_batch_entry/serial_and_batch_entry.json:None,Label of the section_break_6 (Section Break) field in DocType 'Serial and | Batch Entry',,reviewed_glossary
erpnext,Rate of '{}' items cannot be changed,,,erpnext/controllers/accounts_controller.py:4041,,,
erpnext,Rate of Interest (%) Yearly,معدل الفائدة (%) سنويا,,erpnext/accounts/doctype/dunning/dunning.json:None; erpnext/accounts/doctype/dunning_type/dunning_type.json:None,Label of the rate_of_interest (Float) field in DocType 'Dunning' | Label of the rate_of_interest (Float) field in DocType 'Dunning Type',,reviewed_glossary
erpnext,Rate of Stock UOM,سعر وحدة قياس المخزون,,erpnext/accounts/doctype/purchase_invoice_item/purchase_invoice_item.json:None; erpnext/accounts/doctype/sales_invoice_item/sales_invoice_item.json:None; erpnext/buying/doctype/purchase_order_item/purchase_order_item.json:None; erpnext/selling/doctype/quotation_item/quotation_item.json:None; erpnext/selling/doctype/sales_order_item/sales_order_item.json:None; erpnext/stock/doctype/delivery_note_item/delivery_note_item.json:None; erpnext/stock/doctype/purchase_receipt_item/purchase_receipt_item.json:None,Label of the stock_uom_rate (Currency) field in DocType 'Purchase Invoice | Item' | Label of the stock_uom_rate (Currency) field in DocType 'Sales Invoice Item' | Label of the stock_uom_rate (Currency) field in DocType 'Purchase Order | Label of the stock_uom_rate (Currency) field in DocType 'Quotation Item' | Label of the stock_uom_rate (Currency) field in DocType 'Sales Order Item' | Label of the stock_uom_rate (Currency) field in DocType 'Delivery Note Item' | Label of the stock_uom_rate (Currency) field in DocType 'Purchase Receipt,,reviewed_glossary
